tipo,nombre,precio,localización,detalles,vendedor,fecha de publicación,link
Alquiler,Casa en alquiler en Bellavista,$ 1.100,Bellavista/Norte De Guayaquil/Guayaquil/Guayas,3 habitaciones/3 baños/316 m²,Century 21 Smart,20/09/2022,https://www.properati.com.ec/detalle/g90l_alquiler_casa_bellavista_patio_garaje_cocina_comedor_century-21-smart_opk2
Alquiler,Casa en alquiler en Norte De Guayaquil,$ 250,Norte De Guayaquil/Guayaquil/Guayas,3 habitaciones/2 baños/72 m²,INVERTAS Soluciones Inmobiliarias S  A,20/01/2023,https://www.properati.com.ec/detalle/h1dh_alquiler_casa_norte-de-guayaquil_patio_piscina_cocina_comedor_invertas-soluciones-inmobiliarias-s-a
Alquiler,Casa en alquiler en Kennedy,$ 1.000,Kennedy/Centro Norte/Quito/Pichincha,5 habitaciones/3 baños/360 m²,Bienes Raíces Lisum,17/11/2022,https://www.properati.com.ec/detalle/gr5v_alquiler_casa_kennedy_bodega_cocina_comedor_bienes-raices-lisum
Alquiler,Casa en alquiler en Samborondon,$ 785,Samborondon/Guayas,4 habitaciones/3 baños,Inmobiliaria Cuadros,26/09/2022,https://www.properati.com.ec/detalle/gd9a_alquiler_casa_samborondon_patio_cocina_comedor_inmobiliaria-cuadros
Alquiler,Casa en alquiler en Sangolqui,$ 2.800,Sangolqui/Valle Los Chillos/Quito/Pichincha,2 baños/640 m²,Alfredo Cruz,19/10/2022,https://www.properati.com.ec/detalle/gkui_alquiler_casa_sangolqui_bodega_alfredo-cruz
Alquiler,Casa en alquiler en Salinas,$ 300,Salinas/Santa Elena,3 habitaciones/120 m²,Traverso y Lindao,22/02/2022,https://www.properati.com.ec/detalle/dqdk_alquiler_casa_salinas_amoblados_cocina_comedor_traverso-y-lindao
Alquiler,Casa en alquiler en Manta,$ 65.000,Manta/Manabi,4 habitaciones/300 m²,REMAX DIAMOND MANTA,16/03/2022,https://www.properati.com.ec/detalle/e8vd_alquiler_casa_manta_gimnasio_patio_garaje_cocina_comedor_remax-diamond-manta
Alquiler,Casa en alquiler en Cañaribamba,$ 350,Cañaribamba/Cuenca/Azuay,3 habitaciones/3 baños/150 m²,Bienes Raíces Catedral,22/06/2022,https://www.properati.com.ec/detalle/f5aj_alquiler_departamentos_canaribamba_cocina_comedor_bienes-raices-catedral-com
Alquiler,Casa en alquiler en Conocoto,$ 600,Conocoto/Valle Los Chillos/Quito/Pichincha,3 habitaciones/3 baños/128 m²,PC INMOBILIARIA,16/05/2022,https://www.properati.com.ec/detalle/euks_alquiler_casa_conocoto_cocina_comedor_pc-inmobiliaria
Alquiler,Casa en alquiler en Cumbaya,$ 1.400,Cumbaya/Valle Tumbaco/Quito/Pichincha,4 habitaciones/4 baños/240 m²,PC INMOBILIARIA,22/04/2022,https://www.properati.com.ec/detalle/emyz_alquiler_casa_cumbaya_jardin_patio_bodega_garaje_cocina_comedor_pc-inmobiliaria
Alquiler,Casa en alquiler en Guayaquil,$ 1.100,Guayaquil/Guayas,3 habitaciones/3 baños/145 m²,Inmobiliaria Encasa,22/02/2022,https://www.properati.com.ec/detalle/deq6_alquiler_casa_centro-de-guayaquil_amoblados_jardin_patio_aire-acondicionado_garaje_cocina_comedor_ma-de-lourdes-de-duenas
Alquiler,Casa en alquiler en Yanuncay,$ 900,Yanuncay/Cuenca/Azuay,5 habitaciones/3 baños/500 m²,Fenix Ec Inmobiliaria,24/03/2022,https://www.properati.com.ec/detalle/ed70_alquiler_casa_yanuncay_garaje_cocina_fenix-ec-inmobiliaria
Alquiler,Casa en alquiler en Manta,$ 850,Manta/Manabi,3 habitaciones/3 baños/160 m²,Mision Inmobiliaria EC,22/08/2022,https://www.properati.com.ec/detalle/fv8j_alquiler_casa_manta_balcon_piscina_cocina_comedor_mision-inmobiliaria-ec
Alquiler,Casa en alquiler en Norte De Guayaquil,$ 430,Norte De Guayaquil/Guayaquil/Guayas,2 habitaciones/1 baño/120 m²,Jackeline Parra,20/05/2022,https://www.properati.com.ec/detalle/evro_alquiler_casa_norte-de-guayaquil_patio_garaje_cocina_comedor_jackeline-parra
Alquiler,Casa en alquiler en Guayaquil,$ 600,Guayaquil/Guayas,3 habitaciones/3 baños/120 m²,Campuscorp,29/04/2022,https://www.properati.com.ec/detalle/epzu_alquiler_casa_guayaquil_amoblados_patio_aire-acondicionado_balcon_cocina_comedor_campuscorp
Alquiler,Casa en alquiler en Manta,$ 1.200,Manta/Manabi,3 habitaciones/3 baños/180 m²,Mision Inmobiliaria EC,22/08/2022,https://www.properati.com.ec/detalle/fv3a_alquiler_casa_manta_aire-acondicionado_piscina_cocina_comedor_mision-inmobiliaria-ec
Alquiler,Casa en alquiler en Norte De Guayaquil,$ 430,Norte De Guayaquil/Guayaquil/Guayas,2 habitaciones/1 baño/120 m²,Jackeline Parra,20/05/2022,https://www.properati.com.ec/detalle/evrn_alquiler_casa_norte-de-guayaquil_patio_garaje_cocina_comedor_jackeline-parra
Alquiler,Casa en alquiler en Tumbaco,$ 950,Tumbaco/Valle Tumbaco/Quito/Pichincha,3 habitaciones/2 baños/160 m²,Ing  Sandra Fuentes,17/11/2022,https://www.properati.com.ec/detalle/gr2u_alquiler_casa_tumbaco_jardin_piscina_ing-sandra-fuentes_op8n
Alquiler,Casa en alquiler en La Puntilla,$ 1.270,La Puntilla/Samborondon/Guayas,4 habitaciones/5 baños/220 m²,BIENES RAÍCES FLORES,20/09/2022,https://www.properati.com.ec/detalle/g8uh_alquiler_casa_la-puntilla_patio_piscina_cocina_comedor_aquiles-alejandro-flores
Alquiler,Casa en alquiler en Guayaquil,$ 1.200,Guayaquil/Guayas,3 habitaciones/2 baños/120 m²,Inmobiliaria Cuadros,26/09/2022,https://www.properati.com.ec/detalle/gdsk_alquiler_casa_guayaquil_piscina_comedor_inmobiliaria-cuadros
Alquiler,Casa en alquiler en Manta,$ 850,Manta/Manabi,3 habitaciones/3 baños/160 m²,Mision Inmobiliaria EC,22/08/2022,https://www.properati.com.ec/detalle/fv8j_alquiler_casa_manta_balcon_piscina_cocina_comedor_mision-inmobiliaria-ec
Alquiler,Casa en alquiler en Norte De Guayaquil,$ 430,Norte De Guayaquil/Guayaquil/Guayas,2 habitaciones/1 baño/120 m²,Jackeline Parra,20/05/2022,https://www.properati.com.ec/detalle/evro_alquiler_casa_norte-de-guayaquil_patio_garaje_cocina_comedor_jackeline-parra
Alquiler,Casa en alquiler en Salinas,$ 450,Salinas/Santa Elena,3 habitaciones/2 baños/120 m²,Dac Soluciones Inmobiliarias,22/11/2022,https://www.properati.com.ec/detalle/gs41_alquiler_casa_salinas_amoblados_parrilla_aire-acondicionado_cocina_comedor_dac-soluciones-inmobiliarias_opj4
Alquiler,Casa en alquiler en Solanda,$ 1.900,Solanda/Sur De Quito/Quito/Pichincha,3 habitaciones/3 baños/850 m²,PC INMOBILIARIA,25/08/2022,https://www.properati.com.ec/detalle/fz9y_alquiler_casa_solanda_metro-de-quito_gimnasio_cocina_comedor_pc-inmobiliaria
Alquiler,Casa en alquiler en Norte De Guayaquil,$ 3.000,Norte De Guayaquil/Guayaquil/Guayas,4 habitaciones/7 baños/470 m²,Inmobiliaria Cuadros,26/09/2022,https://www.properati.com.ec/detalle/gd3b_alquiler_casa_norte-de-guayaquil_jacuzzi_piscina_garaje_cocina_comedor_inmobiliaria-cuadros
Alquiler,Casa en alquiler en Urdesa central,$ 1.800,Urdesa central/Norte De Guayaquil/Guayaquil/Guayas,4 habitaciones/5 baños/300 m²,Inmobiliaria Cuadros,26/09/2022,https://www.properati.com.ec/detalle/gdq0_alquiler_casa_urdesa-central_bodega_garaje_cocina_comedor_inmobiliaria-cuadros
Alquiler,Casa en alquiler en Tumbaco,$ 950,Tumbaco/Valle Tumbaco/Quito/Pichincha,3 habitaciones/2 baños/160 m²,Ing  Sandra Fuentes,17/11/2022,https://www.properati.com.ec/detalle/gr2u_alquiler_casa_tumbaco_jardin_piscina_ing-sandra-fuentes_op8n
Alquiler,Casa en alquiler en Guayaquil,$ 1.200,Guayaquil/Guayas,3 habitaciones/2 baños/120 m²,Inmobiliaria Cuadros,26/09/2022,https://www.properati.com.ec/detalle/gdsk_alquiler_casa_guayaquil_piscina_comedor_inmobiliaria-cuadros
Alquiler,Casa en alquiler en Guayaquil,$ 1.400,Guayaquil/Guayas,4 habitaciones/4 baños/294 m²,Inmobiliaria Barragán,18/08/2022,https://www.properati.com.ec/detalle/fppr_alquiler_casa_guayaquil_patio_cocina_comedor_inmobiliaria-barragan_opel
Alquiler,Casa en alquiler en Tumbaco,$ 1.300,Tumbaco/Valle Tumbaco/Quito/Pichincha,3 habitaciones/4 baños/205 m²,PC INMOBILIARIA,29/11/2022,https://www.properati.com.ec/detalle/gtad_alquiler_casa_tumbaco_jardin_bodega_areas-verdes_walk-in-closet_cocina_comedor_pc-inmobiliaria
Alquiler,Casa en alquiler en La Puntilla,$ 1.270,La Puntilla/Samborondon/Guayas,4 habitaciones/5 baños/220 m²,BIENES RAÍCES FLORES,20/09/2022,https://www.properati.com.ec/detalle/g8uh_alquiler_casa_la-puntilla_patio_piscina_cocina_comedor_aquiles-alejandro-flores
Alquiler,Casa en alquiler en Tumbaco,$ 2.500,Tumbaco/Valle Tumbaco/Quito/Pichincha,3 habitaciones/3 baños/3150 m²,PC INMOBILIARIA,22/02/2022,https://www.properati.com.ec/detalle/deiw_alquiler_casa_tumbaco_area-bbq_cocina_comedor_pc-inmobiliaria
Alquiler,Casa en alquiler en Norte De Guayaquil,$ 1.800,Norte De Guayaquil/Guayaquil/Guayas,4 habitaciones/3 baños/500 m²,Inmobiliaria Cuadros,26/09/2022,https://www.properati.com.ec/detalle/gds0_alquiler_casa_norte-de-guayaquil_piscina_garaje_cocina_comedor_inmobiliaria-cuadros
Alquiler,Casa en alquiler en Kennedy Norte,$ 850,Kennedy Norte/Norte De Guayaquil/Guayaquil/Guayas,4 habitaciones/5 baños/200 m²,INMOMARIA,17/06/2022,https://www.properati.com.ec/detalle/f47r_alquiler_casa_kennedy-norte_patio_garaje_cocina_comedor_inmomaria
Alquiler,Casa en alquiler en Yanuncay,$ 1.500,Yanuncay/Cuenca/Azuay,6 habitaciones/5 baños/17000 m²,Bienes Raíces Catedral,05/08/2022,https://www.properati.com.ec/detalle/fgkg_alquiler_casa_yanuncay_amoblados_bienes-raices-catedral-com
Alquiler,Casa en alquiler en Centro Histórico,$ 1.600,Centro Histórico/Cuenca/Azuay,12 habitaciones/10 baños/300 m²,Bienes Raíces Catedral,14/06/2022,https://www.properati.com.ec/detalle/f34g_alquiler_casa_centro-historico_terraza_garaje_cocina_comedor_bienes-raices-catedral-com
Alquiler,Casa en alquiler en Cuenca,$ 190,Cuenca/Azuay,4 habitaciones/2 baños/3564 m²,Bienes Raíces Catedral,29/04/2022,https://www.properati.com.ec/detalle/eq7b_alquiler_casa_san-sebastian_areas-verdes_garaje_cocina_comedor_bienes-raices-catedral-com
Alquiler,Casa en alquiler en Yanuncay,$ 1.400,Yanuncay/Cuenca/Azuay,4 habitaciones/2 baños/800 m²,Bienes Raíces Catedral,29/04/2022,https://www.properati.com.ec/detalle/eqk7_alquiler_casa_yanuncay_areas-verdes_bienes-raices-catedral-com
Alquiler,Casa en alquiler en Quevedo,$ 900,Quevedo/Los Rios,2 habitaciones/1 baño/237 m²,Remax Total,17/11/2022,https://www.properati.com.ec/detalle/gr7i_alquiler_casa_quevedo_piscina_remax-total
Alquiler,Casa en alquiler en Cumbaya,$ 950,Cumbaya/Valle Tumbaco/Quito/Pichincha,3 habitaciones/3 baños/146 m²,Innova Real State,06/01/2023,https://www.properati.com.ec/detalle/gyda_alquiler_casa_cumbaya_ciclovias-de-quito_patio_piscina_cocina_comedor_innova-real-state_opk4
Alquiler,Casa en alquiler en Cumbaya,$ 3.500,Cumbaya/Valle Tumbaco/Quito/Pichincha,4 habitaciones/5 baños/854 m²,Innova Real State,06/01/2023,https://www.properati.com.ec/detalle/gyb9_alquiler_casa_cumbaya_jardin_terraza_ventanales_cocina_comedor_innova-real-state_opk4
Alquiler,Casa en alquiler en La Primavera,$ 1.550,La Primavera/Cumbaya/Valle Tumbaco/Quito/Pichincha,4 habitaciones/4 baños/275 m²,Innova Real State,28/10/2022,https://www.properati.com.ec/detalle/gnp2_alquiler_casa_la-primavera_cocina_comedor_innova-real-state_opk4
Alquiler,Casa en alquiler en Iñaquito,$ 40.000,Iñaquito/Centro Norte/Quito/Pichincha,5 habitaciones/5 baños/350 m²,Innova Real State,28/10/2022,https://www.properati.com.ec/detalle/gnle_alquiler_casa_inaquito_patio_balcon_cocina_comedor_innova-real-state_opk4
Alquiler,Casa en alquiler en Guayas,$ 500,Guayas,3 habitaciones/3 baños/120 m²,Asesoria Inmobiliaria Victoria,03/10/2022,https://www.properati.com.ec/detalle/gg0j_alquiler_casa_guayas_patio_aire-acondicionado_piscina_garaje_cocina_comedor_consuelo-estupinan
Alquiler,Casa en alquiler en Guayas,$ 550,Guayas,5 baños,Inmobiliaria Cuadros,03/11/2022,https://www.properati.com.ec/detalle/gp9j_alquiler_casa_guayas_patio_walk-in-closet_cocina_comedor_inmobiliaria-cuadros
Alquiler,Casa en alquiler en La Puntilla,$ 5.000,La Puntilla/Samborondon/Guayas,5 habitaciones/6 baños/450 m²,Inmobiliaria Cuadros,26/09/2022,https://www.properati.com.ec/detalle/gda6_alquiler_casa_la-puntilla_amoblados_parrilla_patio_piscina_garaje_cocina_comedor_inmobiliaria-cuadros
Alquiler,Casa en alquiler en Amaguaña,$ 1.680,Amaguaña/Sur De Quito/Quito/Pichincha,10 habitaciones/10 baños/600 m²,DSL bienes raices,14/09/2022,https://www.properati.com.ec/detalle/g67v_alquiler_casa_amaguana_jardin_bodega_dsl-bienes-raices_opn0
Alquiler,Casa en alquiler en Yanuncay,$ 900,Yanuncay/Cuenca/Azuay,5 habitaciones/4 baños/250 m²,Fenix Ec Inmobiliaria,24/03/2022,https://www.properati.com.ec/detalle/ed7w_alquiler_casa_yanuncay_patio_bodega_garaje_cocina_comedor_fenix-ec-inmobiliaria
Alquiler,Casa en alquiler en Salinas,$ 1.300,Salinas/Santa Elena,3 habitaciones/3 baños/130 m²,Amy Prisco,22/08/2022,https://www.properati.com.ec/detalle/fxor_alquiler_casa_salinas_patio_aire-acondicionado_piscina_amy-prisco
Alquiler,Casa en alquiler en Santo Domingo,$ 250,Santo Domingo/Santo Domingo De Los Tsáchilas,3 habitaciones/2 baños/150 m²,Leyter Solorzano,31/03/2022,https://www.properati.com.ec/detalle/eeyc_alquiler_casa_santo-domingo_aire-acondicionado_leyter-solorzano_opjd
Alquiler,Casa en alquiler en San Rafael,$ 390,San Rafael/Valle Los Chillos/Quito/Pichincha,3 habitaciones/3 baños/100 m²,PC INMOBILIARIA,27/06/2022,https://www.properati.com.ec/detalle/f62o_alquiler_casa_pablo-sexto_cocina_comedor_pc-inmobiliaria
Alquiler,Casa en alquiler en Via A La Costa,$ 800,Via A La Costa/Guayaquil/Guayas,3 habitaciones/3 baños/160 m²,Inmobiliaria Cuadros,26/09/2022,https://www.properati.com.ec/detalle/gdcm_alquiler_casa_via-a-la-costa_patio_cocina_comedor_inmobiliaria-cuadros
Alquiler,Casa en alquiler en Salinas,$ 500,Salinas/Santa Elena,5 habitaciones/5 baños/190 m²,Travi - Franquicia Elite,07/07/2022,https://www.properati.com.ec/detalle/f9ra_alquiler_casa_salinas_amoblados_jacuzzi_patio_piscina_garaje_cocina_comedor_milena-armijo
Alquiler,Casa en alquiler en Norte De Guayaquil,$ 2.200,Norte De Guayaquil/Guayaquil/Guayas,5 habitaciones/5 baños/180 m²,Inmobiliaria Cuadros,26/09/2022,https://www.properati.com.ec/detalle/gdd3_alquiler_casa_norte-de-guayaquil_terraza_piscina_comedor_inmobiliaria-cuadros
Alquiler,Casa en alquiler en Samborondon,$ 650,Samborondon/Guayas,3 habitaciones/4 baños/130 m²,Campuscorp,26/04/2022,https://www.properati.com.ec/detalle/enmc_alquiler_casa_samborondon_jacuzzi_patio_piscina_cocina_comedor_campuscorp
Alquiler,Casa en alquiler en Sur De Guayaquil,$ 750,Sur De Guayaquil/Guayaquil/Guayas,4 habitaciones/4 baños/200 m²,NextHome Bienes Raíces,10/10/2022,https://www.properati.com.ec/detalle/ghy3_alquiler_casa_sur-de-guayaquil_patio_garaje_cocina_comedor_nexthome-bienes-raices_op9j
Alquiler,Casa en alquiler en Via A La Costa,$ 1.450,Via A La Costa/Guayaquil/Guayas,4 habitaciones/3 baños/294 m²,BIENES RAÍCES FLORES,26/09/2022,https://www.properati.com.ec/detalle/geip_alquiler_casa_via-a-la-costa_patio_cocina_comedor_aquiles-alejandro-flores
Alquiler,Casa en alquiler en Cumbaya,$ 1.500,Cumbaya/Valle Tumbaco/Quito/Pichincha,3 habitaciones/4 baños/200 m²,PC INMOBILIARIA,22/02/2022,https://www.properati.com.ec/detalle/dhiq_alquiler_casa_cumbaya_pc-inmobiliaria
Alquiler,Casa en alquiler en Via A La Costa,$ 1.300,Via A La Costa/Guayaquil/Guayas,3 habitaciones/3 baños/200 m²,EasyHome,23/04/2022,https://www.properati.com.ec/detalle/en97_alquiler_casa_via-a-la-costa_walk-in-closet_cocina_comedor_easyhome_opin
Alquiler,Casa en alquiler en Via A La Costa,$ 900,Via A La Costa/Guayaquil/Guayas,3 habitaciones/3 baños/175 m²,NextHome Bienes Raíces,09/09/2022,https://www.properati.com.ec/detalle/g3i3_alquiler_casa_via-a-la-costa_aire-acondicionado_piscina_cocina_comedor_nexthome-bienes-raices_op9j
Alquiler,Casa en alquiler en Conocoto,$ 650,Conocoto/Valle Los Chillos/Quito/Pichincha,3 habitaciones/3 baños/200 m²,PC INMOBILIARIA,29/11/2022,https://www.properati.com.ec/detalle/gtae_alquiler_casa_conocoto_jardin_bodega_balcon_cocina_comedor_pc-inmobiliaria
Alquiler,Casa en alquiler en Cumbaya,$ 750,Cumbaya/Valle Tumbaco/Quito/Pichincha,4 habitaciones/3 baños/170 m²,PC INMOBILIARIA,22/02/2022,https://www.properati.com.ec/detalle/deft_alquiler_casa_cumbaya_amoblados_patio_garaje_cocina_comedor_pc-inmobiliaria
Alquiler,Casa en alquiler en Conocoto,$ 350,Conocoto/Valle Los Chillos/Quito/Pichincha,3 habitaciones/3 baños/107 m²,PC INMOBILIARIA,12/06/2022,https://www.properati.com.ec/detalle/f21t_alquiler_casa_conocoto_patio_terraza_balcon_cocina_comedor_pc-inmobiliaria
Alquiler,Casa en alquiler en La Puntilla,$ 1.200,La Puntilla/Samborondon/Guayas,3 habitaciones/4 baños/200 m²,INMOMARIA,17/07/2022,https://www.properati.com.ec/detalle/fb9v_alquiler_casa_ciudad-celeste_amoblados_gimnasio_parrilla_jardin_patio_aire-acondicionado_piscina_garaje_cocina_comedor_inmomaria
Alquiler,Casa en alquiler en Machala,$ 600,Machala/El Oro,3 habitaciones/1 baño/150 m²,Johana Calva,24/10/2022,https://www.properati.com.ec/detalle/gmdz_alquiler_casa_machala_patio_aire-acondicionado_cocina_comedor_johana-calva_opys
Alquiler,Casa en alquiler en Salinas,$ 500,Salinas/Santa Elena,5 habitaciones/2 baños/190 m²,Zifeng Tower,07/10/2022,https://www.properati.com.ec/detalle/ghdd_alquiler_casa_salinas_garaje_zifeng-tower
Alquiler,Casa en alquiler en Quevedo,$ 250,Quevedo/Los Rios,2 habitaciones/1 baño/80 m²,Remax Total,17/08/2022,https://www.properati.com.ec/detalle/fk6r_alquiler_casa_quevedo_garaje_remax-total
Alquiler,Casa en alquiler en Cochapamba,$ 450,Cochapamba/Centro Norte/Quito/Pichincha,3 habitaciones/2 baños/82 m²,Campuscorp,18/11/2022,https://www.properati.com.ec/detalle/grpa_alquiler_casa_cochapamba_patio_cocina_comedor_campuscorp
Alquiler,Casa en alquiler en Gil Ramirez Dávalos,$ 730,Gil Ramirez Dávalos/Cuenca/Azuay,4 habitaciones/2 baños/3400 m²,Bienes Raíces Catedral,14/06/2022,https://www.properati.com.ec/detalle/f31d_alquiler_casa_gil-ramirez-davalos_bienes-raices-catedral-com
Alquiler,Casa en alquiler en Guayaquil,$ 1.200,Guayaquil/Guayas,1 habitación/1 baño/348 m²,Bienes Raíces Catedral,29/04/2022,https://www.properati.com.ec/detalle/eqn5_alquiler_casa_guayaquil_bienes-raices-catedral-com
Alquiler,Casa en alquiler en Cuenca,$ 2.500,Cuenca/Azuay,4 habitaciones/4 baños/400 m²,Daniel Rodriguez,01/12/2022,https://www.properati.com.ec/detalle/gu39_alquiler_casa_cuenca_daniel-rodriguez_opeb
Alquiler,Casa en alquiler en San Sebastian,$ 550,San Sebastian/Cuenca/Azuay,3 habitaciones/2 baños/585 m²,Bienes Raíces Catedral,14/06/2022,https://www.properati.com.ec/detalle/f355_alquiler_casa_san-sebastian_amoblados_cocina_bienes-raices-catedral-com
Alquiler,Casa en alquiler en Sucre,$ 2.000,Sucre/Cuenca/Azuay,9 habitaciones/5 baños/629 m²,Bienes Raíces Catedral,14/06/2022,https://www.properati.com.ec/detalle/f352_alquiler_casa_sucre_bodega_bienes-raices-catedral-com
Alquiler,Casa en alquiler en Conocoto,$ 800,Conocoto/Valle Los Chillos/Quito/Pichincha,4 habitaciones/3 baños/256 m²,GRUPO ÁVALUS,13/10/2022,https://www.properati.com.ec/detalle/gj95_alquiler_casa_conocoto_jardin_terraza_cocina_comedor_grupo-avalus_opdc
Alquiler,Casa en alquiler en La Puntilla,$ 3.000,La Puntilla/Samborondon/Guayas,5 habitaciones/5 baños/650 m²,Casanova Inmobiliaria,07/04/2022,https://www.properati.com.ec/detalle/eh0c_alquiler_casa_la-puntilla_jacuzzi_bodega_aire-acondicionado_piscina_cocina_comedor_casanova-inmobiliaria
Alquiler,Casa en alquiler en Iñaquito,$ 450,Iñaquito/Centro Norte/Quito/Pichincha,3 habitaciones/3 baños/130 m²,Innova Real State,28/10/2022,https://www.properati.com.ec/detalle/gnl6_alquiler_casa_inaquito_comedor_innova-real-state_opk4
Alquiler,Casa en alquiler en Guayas,$ 500,Guayas,3 habitaciones/2 baños/120 m²,Asesoria Inmobiliaria Victoria,19/09/2022,https://www.properati.com.ec/detalle/g827_alquiler_casa_guayas_patio_piscina_cocina_comedor_consuelo-estupinan
Alquiler,Casa en alquiler en Guayaquil,$ 700,Guayaquil/Guayas,4 habitaciones/3 baños/185 m²,OWNERS,19/01/2023,https://www.properati.com.ec/detalle/h18o_alquiler_casa_guayaquil_patio_cocina_jorge-luis-rodriguez_opr4
Alquiler,Casa en alquiler en Guayaquil,$ 955,Guayaquil/Guayas,4 habitaciones/4 baños/161 m²,Campuscorp,22/09/2022,https://www.properati.com.ec/detalle/ga22_alquiler_casa_guayaquil_amoblados_jardin_patio_balcon_piscina_garaje_cocina_comedor_campuscorp
Alquiler,Casa en alquiler en Iñaquito,$ 500,Iñaquito/Centro Norte/Quito/Pichincha,3 habitaciones/3 baños/200 m²,Innova Real State,28/10/2022,https://www.properati.com.ec/detalle/gnl1_alquiler_casa_inaquito_patio_bodega_balcon_walk-in-closet_cocina_comedor_innova-real-state_opk4
Alquiler,Casa en alquiler en Cumbaya,$ 1.550,Cumbaya/Valle Tumbaco/Quito/Pichincha,3 habitaciones/4 baños/190 m²,Innova Real State,28/10/2022,https://www.properati.com.ec/detalle/gnlv_alquiler_casa_cumbaya_gimnasio_jardin_bodega_terraza_balcon_piscina_cocina_comedor_innova-real-state_opk4
Alquiler,Casa en alquiler en Cotocollao,$ 5.500,Cotocollao/Norte De Quito/Quito/Pichincha,9 habitaciones/7 baños/430 m²,Innova Real State,28/10/2022,https://www.properati.com.ec/detalle/gnno_alquiler_casa_cotocollao_jardin_bodega_areas-verdes_piscina_cocina_comedor_innova-real-state_opk4
